Segment            Xf       Yf     Ztop     Zbot         Width   strike     dip      Rake     U.ss     U.ds     U.te       U.tot  Length   d1/d2   Afac    Area                                         
GF  1 4 1 4 2  178.444  -39.833    3.500    4.000    4.898  196.733    5.859    0.000    0.000    0.000    0.000    0.000    5.193    0.000    0.982   24.984
GF  1 4 1 4 3  178.396  -39.807    4.000    4.500    4.898  197.691    5.859    0.000    0.000    0.000    0.000    0.000    5.166    0.000    0.988   25.003
GF  1 4 1 4 4  178.348  -39.780    4.500    5.000    4.898  198.649    5.859    0.000    0.000    0.000    0.000    0.000    5.140    0.000    0.994   25.021
GF  1 4 1 4 5  178.301  -39.754    5.000    5.500    4.898  199.607    5.859    0.000    0.000    0.000    0.000    0.000    5.116    0.000    0.999   25.039
GF  1 4 1 4 6  178.253  -39.727    5.500    6.000    4.898  200.565    5.859    0.000    0.000    0.000    0.000    0.000    5.094    0.000    1.004   25.058
GF  1 4 1 5 1  178.474  -39.905    3.000    3.500    4.980  195.775    5.762    0.000    0.000    0.000    0.000    0.000    5.221    0.000    0.977   25.389
GF  1 4 1 5 2  178.426  -39.878    3.500    4.000    4.980  196.733    5.762    0.000    0.000    0.000    0.000    0.000    5.192    0.000    0.983   25.408
GF  1 4 1 5 3  178.377  -39.851    4.000    4.500    4.980  197.691    5.762    0.000    0.000    0.000    0.000    0.000    5.165    0.000    0.988   25.426
GF  1 4 1 5 4  178.329  -39.824    4.500    5.000    4.980  198.649    5.762    0.000    0.000    0.000    0.000    0.000    5.140    0.000    0.994   25.445
GF  1 4 1 5 5  178.280  -39.797    5.000    5.500    4.980  199.607    5.762    0.000    0.000    0.000    0.000    0.000    5.116    0.000    0.999   25.464
GF  1 4 1 5 6  178.232  -39.770    5.500    6.000    4.980  200.565    5.762    0.000    0.000    0.000    0.000    0.000    5.094    0.000    1.005   25.482
GF  1 4 1 6 1  178.457  -39.950    3.000    3.500    5.065  195.775    5.666    0.000    0.000    0.000    0.000    0.000    5.220    0.000    0.976   25.811
GF  1 4 1 6 2  178.408  -39.922    3.500    4.000    5.065  196.733    5.666    0.000    0.000    0.000    0.000    0.000    5.192    0.000    0.982   25.830
GF  1 4 1 6 3  178.358  -39.895    4.000    4.500    5.065  197.691    5.666    0.000    0.000    0.000    0.000    0.000    5.165    0.000    0.988   25.849
GF  1 4 1 6 4  178.309  -39.867    4.500    5.000    5.065  198.649    5.666    0.000    0.000    0.000    0.000    0.000    5.140    0.000    0.994   25.868
GF  1 4 1 6 5  178.260  -39.840    5.000    5.500    5.065  199.607    5.666    0.000    0.000    0.000    0.000    0.000    5.116    0.000    0.999   25.887
GF  1 4 1 6 6  178.210  -39.813    5.500    6.000    5.065  200.565    5.666    0.000    0.000    0.000    0.000    0.000    5.093    0.000    1.004   25.906
GF  1 4 1 7 1  178.440  -39.995    3.000    3.500    5.152  195.775    5.569    0.000    0.000    0.000    0.000    0.000    5.220    0.000    0.975   26.233
GF  1 4 1 7 2  178.390  -39.967    3.500    4.000    5.152  196.733    5.569    0.000    0.000    0.000    0.000    0.000    5.192    0.000    0.981   26.252
GF  1 4 1 7 3  178.340  -39.939    4.000    4.500    5.152  197.691    5.569    0.000    0.000    0.000    0.000    0.000    5.165    0.000    0.987   26.272
GF  1 4 1 7 4  178.289  -39.911    4.500    5.000    5.152  198.649    5.569    0.000    0.000    0.000    0.000    0.000    5.140    0.000    0.993   26.291
GF  1 4 1 7 5  178.239  -39.883    5.000    5.500    5.152  199.607    5.569    0.000    0.000    0.000    0.000    0.000    5.116    0.000    0.998   26.310
GF  1 4 1 7 6  178.189  -39.855    5.500    6.000    5.152  200.565    5.569    0.000    0.000    0.000    0.000    0.000    5.093    0.000    1.003   26.330
GF  1 4 1 8 1  178.423  -40.040    3.000    3.500    5.243  195.775    5.473    0.000    0.000    0.000    0.000    0.000    5.220    0.000    0.974   26.654
GF  1 4 1 8 2  178.372  -40.011    3.500    4.000    5.243  196.733    5.473    0.000    0.000    0.000    0.000    0.000    5.192    0.000    0.980   26.673
GF  1 4 1 8 3  178.321  -39.983    4.000    4.500    5.243  197.691    5.473    0.000    0.000    0.000    0.000    0.000    5.165    0.000    0.986   26.693
GF  1 4 1 8 4  178.270  -39.955    4.500    5.000    5.243  198.649    5.473    0.000    0.000    0.000    0.000    0.000    5.139    0.000    0.991   26.713
GF  1 4 1 8 5  178.219  -39.926    5.000    5.500    5.243  199.607    5.473    0.000    0.000    0.000    0.000    0.000    5.115    0.000    0.997   26.733
GF  1 4 1 8 6  178.168  -39.898    5.500    6.000    5.243  200.565    5.473    0.000    0.000    0.000    0.000    0.000    5.093    0.000    1.002   26.752
GF  1 4 1 9 1  178.406  -40.085    3.000    3.500    5.337  195.775    5.376    0.000    0.000    0.000    0.000    0.000    5.220    0.000    0.972   27.074
GF  1 4 1 9 2  178.354  -40.056    3.500    4.000    5.337  196.733    5.376    0.000    0.000    0.000    0.000    0.000    5.191    0.000    0.978   27.094
GF  1 4 1 9 3  178.302  -40.027    4.000    4.500    5.337  197.691    5.376    0.000    0.000    0.000    0.000    0.000    5.164    0.000    0.984   27.114
GF  1 4 1 9 4  178.250  -39.998    4.500    5.000    5.337  198.649    5.376    0.000    0.000    0.000    0.000    0.000    5.139    0.000    0.989   27.134
GF  1 4 1 9 5  178.198  -39.969    5.000    5.500    5.337  199.607    5.376    0.000    0.000    0.000    0.000    0.000    5.115    0.000    0.995   27.154
GF  1 4 1 9 6  178.146  -39.941    5.500    6.000    5.337  200.565    5.376    0.000    0.000    0.000    0.000    0.000    5.092    0.000    1.000   27.175
GF  1 4 110 1  178.389  -40.130    3.000    3.500    5.434  195.775    5.280    0.000    0.000    0.000    0.000    0.000    5.220    0.000    0.969   27.494
GF  1 4 110 2  178.336  -40.101    3.500    4.000    5.434  196.733    5.280    0.000    0.000    0.000    0.000    0.000    5.191    0.000    0.975   27.514
